1,38,1,3,6,2,2,10,62,2,2,4
1,64,1,2,3,1,2,9,22,2,2,3
2,59,1,3,3,2,2,9,70,2,2,3
1,28,1,2,1,2,2,9,30,2,2,3
1,17,1,2,2,2,2,3,29,2,2,4
5,18,1,1,3,1,2,3,22,2,2,3
5,18,1,1,3,1,2,3,22,2,2,3
5,18,1,1,3,1,2,3,22,2,2,3
5,18,1,1,3,1,2,3,22,2,2,3
1,24,2,2,7,2,2,9,22,2,2,3
1,27,1,2,6,2,2,3,55,2,2,4
0,0,3,3,6,2,2,10,55,2,2,4
2,17,1,1,5,2,2,3,70,2,2,4
2,17,1,2,7,2,2,9,30,2,2,3
2,60,1,1,7,1,2,9,22,2,2,3
2,18,1,1,7,1,2,9,22,2,2,3
1,0,3,3,2,2,2,3,65,2,2,4
1,69,2,2,2,2,2,10,65,2,2,4
0,0,3,3,2,2,2,10,65,2,2,4
2,16,1,2,5,2,2,9,22,2,2,3
2,16,1,2,5,2,2,9,22,2,2,3
0,0,3,3,5,2,2,10,22,2,2,3
2,24,1,2,4,2,2,3,29,2,2,4
2,31,1,1,7,1,2,3,22,2,2,4
3,15,1,2,6,2,2,3,37,2,2,4
3,15,1,2,6,2,2,3,62,2,2,4
3,37,1,2,6,2,2,10,62,2,2,4
4,14,2,3,5,2,1,9,31,2,2,3
4,0,2,2,5,2,1,9,31,2,2,3
4,27,1,3,5,2,1,9,31,2,2,3
5,17,1,1,2,2,2,3,37,2,2,4
1,59,1,1,6,1,2,3,70,2,2,3
1,0,3,3,5,2,2,3,36,2,2,4
1,0,3,3,4,2,2,3,17,2,2,4
2,26,1,3,4,2,2,10,17,2,2,4
1,0,3,3,4,2,2,9,70,2,2,3
0,0,3,3,7,1,2,10,85,2,2,4
0,0,3,3,7,1,2,10,85,2,2,4
2,21,1,2,4,2,2,3,55,2,2,4
0,0,3,3,4,2,2,10,55,2,2,4
4,31,1,1,6,2,2,3,30,2,2,4
1,27,1,3,3,2,2,3,33,2,2,4
1,0,3,3,3,2,2,3,70,2,2,4
1,37,1,2,5,2,2,1,69,2,2,3
1,28,1,2,5,2,2,1,69,2,2,3
1,21,2,2,7,2,2,9,22,2,2,3
2,28,1,2,6,2,2,3,22,2,2,4
4,0,3,3,6,2,2,9,31,2,2,3
1,26,1,1,3,1,2,3,30,2,2,4
1,21,1,2,3,2,2,9,70,2,2,3
2,18,1,2,1,2,2,3,32,2,2,4
1,37,1,2,1,2,2,3,73,2,2,4
1,21,1,2,1,2,2,3,22,2,2,4
1,18,1,2,7,2,2,3,70,2,2,4
0,0,3,3,7,2,2,10,70,2,2,4
2,24,1,2,7,2,2,9,31,2,2,3
1,19,2,1,1,1,2,9,22,2,2,3
1,30,1,1,1,2,2,3,22,2,2,4
1,0,3,3,4,2,1,3,73,2,2,4
1,59,2,2,3,2,2,9,70,2,2,3
1,41,1,2,3,2,2,9,22,2,2,3
1,32,1,2,7,2,2,9,55,2,2,3
0,0,3,3,7,2,2,10,55,2,2,3
0,0,3,3,7,2,2,10,55,2,2,3
1,18,1,2,7,2,2,3,53,2,2,4
2,20,1,2,1,2,2,9,70,2,2,3
2,43,2,2,7,2,2,9,31,2,2,3
2,50,1,2,7,2,2,9,31,2,2,3
4,19,1,1,1,1,2,3,40,2,2,4
1,41,1,2,4,2,2,3,32,2,2,4
4,67,1,2,2,2,2,9,22,2,2,3
4,24,2,2,2,2,2,9,22,2,2,3
4,69,1,2,2,2,2,9,22,2,2,3
4,26,1,2,2,2,2,9,22,2,2,3
1,0,3,3,1,2,2,3,52,2,2,4
3,32,1,2,4,2,2,9,30,2,2,3
3,33,2,2,4,2,2,9,30,2,2,3
1,32,1,2,3,2,2,9,22,2,2,3
0,0,3,3,3,2,2,10,55,2,2,4
1,74,1,2,1,2,2,9,22,2,2,3
1,44,1,1,7,2,2,9,31,2,2,3
2,39,1,3,7,1,2,3,33,2,2,4
2,17,1,2,3,2,2,3,53,2,2,4
1,26,1,2,6,2,2,9,52,2,2,3
2,0,3,3,2,2,2,3,22,2,2,4
3,18,1,1,2,1,2,3,22,2,2,4
1,0,3,3,4,2,2,3,33,2,2,4
1,22,1,2,7,2,1,7,73,2,2,4
3,20,1,2,1,1,2,3,52,2,2,4
4,18,1,1,6,1,2,3,52,2,2,4
1,19,1,2,1,1,2,3,22,2,2,3
2,21,2,2,2,1,2,3,2,2,2,3
2,20,1,2,2,1,2,3,2,2,2,3
1,26,1,2,3,2,2,9,22,2,2,3
2,0,3,3,3,2,2,3,70,2,2,4
3,29,1,2,4,2,2,9,48,2,2,4
7,23,1,1,2,2,2,11,30,2,2,3
7,20,2,1,2,2,2,11,30,2,2,3
7,29,2,1,2,2,2,11,30,2,2,3
7,45,2,1,2,2,2,11,30,2,2,3
7,25,2,1,2,2,2,11,30,2,2,3
7,39,1,1,2,2,2,11,30,2,2,3
7,40,2,1,2,2,2,11,30,2,2,3
1,19,1,2,3,1,2,3,53,2,2,4
1,41,1,2,2,2,2,9,31,2,2,3
2,18,1,2,7,2,2,9,70,2,2,3
2,45,2,2,3,1,2,9,31,2,2,3
1,55,2,2,1,2,2,11,52,2,2,3
3,26,1,1,2,2,1,9,53,2,2,3
3,19,2,1,2,2,1,9,53,2,2,3
3,42,2,1,2,2,1,9,53,2,2,3
2,23,1,2,2,2,2,4,14,2,2,3
2,22,2,2,2,2,2,4,14,2,2,3
1,50,2,2,2,2,2,10,14,2,2,3
1,37,2,3,3,2,2,9,62,2,2,3
1,44,2,3,3,2,2,10,62,2,2,3
2,37,1,1,6,2,2,9,22,2,2,3
2,39,1,2,4,2,2,10,14,2,2,3
2,38,1,2,4,2,2,10,14,2,2,3
1,59,1,2,4,2,2,9,14,2,2,3
1,66,2,2,4,2,2,9,22,2,2,3
1,66,2,2,3,2,2,9,30,2,2,3
1,26,1,2,6,2,2,9,40,2,2,3
3,61,1,2,6,2,2,9,31,2,2,3
1,17,1,2,2,2,2,9,30,2,2,3
2,27,2,1,5,2,2,9,22,2,2,3
2,23,1,1,5,2,2,9,22,2,2,3
1,43,1,2,2,2,2,3,52,2,2,3
1,56,1,2,6,1,2,8,52,2,2,3
1,37,1,2,3,2,2,7,73,2,2,3
2,36,1,2,3,2,2,10,73,2,2,3
14,32,2,2,2,2,2,9,30,2,2,3
14,60,1,2,2,2,2,9,30,2,2,3
14,24,2,2,2,2,2,9,30,2,2,3
14,29,1,2,2,2,2,9,30,2,2,3
1,18,1,2,6,2,2,9,70,2,2,3
4,34,1,1,7,2,2,9,29,2,2,3
1,17,2,2,2,2,2,9,31,2,2,3
1,25,2,3,1,2,2,9,62,2,2,3
1,58,1,2,1,2,2,10,62,2,2,3
1,61,2,2,7,2,2,9,52,2,2,3
1,33,1,3,1,2,2,9,70,2,2,3
1,25,1,2,1,2,2,9,52,2,2,3
3,26,1,2,5,1,2,9,22,2,2,3
1,45,1,2,2,2,2,9,22,2,2,3
4,50,1,1,3,2,2,9,37,2,2,3
2,47,2,2,5,2,2,10,85,2,2,3
2,44,1,2,5,2,2,8,85,2,2,3
1,38,1,3,6,1,2,9,40,2,2,3
2,18,1,2,1,2,1,3,22,2,2,3
1,23,1,2,2,2,2,9,31,2,2,3
1,34,1,2,2,2,2,9,22,2,2,3
1,66,1,2,4,2,2,9,30,2,2,3
1,30,1,1,7,2,2,9,22,2,2,3
4,56,2,1,4,2,1,9,30,2,2,3
4,36,1,1,4,2,1,9,30,2,2,3
4,34,2,1,4,2,1,9,30,2,2,3
4,58,1,1,4,2,1,9,30,2,2,3
1,0,3,3,6,2,2,9,52,2,2,3
1,75,1,3,6,2,2,9,55,2,2,3
0,0,3,3,6,2,2,10,55,2,2,3
0,0,3,3,6,2,2,10,55,2,2,3
1,26,1,2,4,2,1,9,31,2,2,3
1,26,2,2,7,2,2,9,70,2,2,3
1,26,1,1,1,2,2,9,70,2,2,3
1,62,2,2,4,2,2,9,22,2,2,3
1,34,1,2,5,1,2,9,52,2,2,3
3,17,1,2,6,2,2,9,30,2,2,3
1,54,1,1,3,2,2,9,70,2,2,3
1,0,3,3,2,2,2,9,22,2,2,3
1,0,3,3,3,2,2,9,30,2,2,3
1,76,1,3,6,2,2,9,22,2,2,3
1,27,1,2,3,2,2,9,22,2,2,3
1,87,1,2,3,2,2,9,62,2,2,3
1,57,1,2,3,2,2,10,62,2,2,3
1,18,1,2,4,2,2,9,62,2,2,3
1,57,1,2,4,2,2,9,62,2,2,3
1,36,1,3,4,2,2,8,36,2,2,3
1,24,1,2,6,2,2,9,22,2,2,3
1,18,1,3,7,2,2,9,22,2,2,3
1,27,2,1,2,2,2,9,11,1,2,3
1,28,1,2,2,2,2,10,11,2,2,3
2,33,2,1,7,2,2,9,30,2,2,3
2,38,1,1,7,2,2,9,30,2,2,3
1,0,3,3,4,2,2,3,70,2,2,3
1,86,1,2,4,2,2,9,22,2,2,3
3,35,1,2,3,2,2,9,55,2,2,3
0,0,3,3,3,2,2,10,55,2,2,3
2,20,2,2,6,2,2,9,52,2,2,3
2,22,1,2,6,2,2,9,52,2,2,3
1,28,1,2,2,2,2,9,62,2,2,3
1,43,2,2,2,2,2,10,62,2,2,3
1,31,2,3,2,2,2,10,62,2,2,3
1,46,1,2,3,2,2,9,32,2,2,3
1,29,2,2,5,2,2,7,68,2,2,3
2,49,1,2,5,2,2,10,68,2,2,3
5,20,1,1,1,2,1,3,30,2,2,3
5,26,1,1,1,2,1,3,30,2,2,3
5,26,1,1,1,2,1,3,30,2,2,3
5,26,1,1,1,2,1,3,30,2,2,3
5,23,1,1,1,2,1,3,30,2,2,3
1,39,1,2,7,2,2,9,52,2,2,3
2,16,1,1,5,1,2,9,53,2,2,3
2,24,1,2,5,1,2,9,53,2,2,3
1,34,2,2,7,2,2,9,22,2,2,3
1,33,2,1,1,1,2,9,70,2,2,3
1,42,1,2,2,2,2,9,30,2,2,3
4,46,2,2,5,2,2,9,70,2,2,3
2,66,1,2,7,2,2,9,22,2,2,3
1,28,2,2,4,2,2,9,22,2,2,3
3,26,1,1,4,1,2,9,70,2,2,3
3,35,2,1,4,1,2,9,70,2,2,3
4,31,1,1,6,2,2,9,30,2,2,3
4,38,1,1,6,2,2,9,30,2,2,3
1,68,1,2,6,2,2,9,31,2,2,3
3,20,1,2,3,1,2,9,22,2,2,3
3,19,2,2,3,1,2,9,22,2,2,3
3,20,1,2,3,1,2,9,22,2,2,3
3,0,3,3,2,2,2,3,22,2,2,3
1,18,2,2,5,2,2,9,70,2,2,3
3,12,2,2,2,2,1,9,35,2,2,3
3,51,1,2,2,2,1,9,35,2,2,3
3,42,2,2,2,2,1,9,35,2,2,3
1,19,1,2,5,2,2,9,70,2,2,3
1,28,1,1,7,2,2,9,70,2,2,3
1,62,1,2,1,2,2,9,70,2,2,3
3,42,1,2,2,2,2,9,59,2,2,3
1,28,2,2,2,2,2,9,36,2,2,3
1,43,1,2,2,2,2,9,70,2,2,3
1,26,1,2,4,1,2,9,22,2,2,3
1,21,1,2,2,2,2,9,22,2,2,3
2,26,1,3,6,2,2,3,31,2,2,3
2,22,1,2,6,2,2,3,31,2,2,3
2,0,3,3,6,2,2,3,31,2,2,3
1,61,1,1,5,1,2,9,36,2,2,3
2,38,1,2,3,2,2,9,22,2,2,3
2,39,1,2,3,2,2,9,22,2,2,3
1,24,1,2,6,1,1,3,37,2,2,3
7,29,1,2,6,2,2,9,22,2,2,3
7,43,1,2,6,2,2,9,22,2,2,3
1,17,1,2,4,2,2,9,70,2,2,3
1,23,1,2,1,2,2,9,22,2,2,3
1,33,1,2,4,2,2,2,69,2,2,3
3,39,1,2,4,2,2,9,69,2,2,3
1,39,1,2,6,1,2,3,13,2,2,3
1,60,1,2,6,1,2,10,13,2,2,3
1,57,2,2,7,2,2,9,30,2,2,3
2,59,1,1,2,2,2,9,22,2,2,3
1,17,2,3,3,2,2,9,31,2,2,3
1,29,1,2,6,1,2,9,85,2,2,3
1,59,1,3,7,2,2,9,31,2,2,3
2,75,2,2,1,2,2,9,52,2,2,3
2,77,1,2,1,2,2,9,52,2,2,3
1,26,1,2,1,2,2,9,62,2,2,3
0,0,3,3,1,2,2,10,62,2,2,3
1,20,1,1,1,1,2,3,31,2,2,3
2,0,3,3,1,2,2,9,70,2,2,3
1,38,1,2,6,2,2,9,62,2,2,3
1,57,2,2,6,2,2,10,62,2,2,3
1,43,1,2,6,1,2,9,37,2,2,3
4,27,1,2,7,2,2,9,22,2,2,3
4,28,2,2,7,2,2,9,22,2,2,3
1,28,2,2,6,2,2,9,30,2,2,3
1,21,1,2,2,1,2,9,22,2,2,3
1,55,1,2,2,2,2,9,70,2,2,3
1,39,1,2,7,1,2,9,70,2,2,3
1,19,1,2,7,2,2,9,22,2,2,3
1,51,2,2,6,2,2,9,70,2,2,3
1,20,1,1,3,2,2,9,30,2,2,3
1,29,1,2,3,2,2,9,62,2,2,3
1,17,2,2,3,2,2,10,62,2,2,3
2,28,1,2,6,2,2,9,33,2,2,3
2,29,2,2,6,2,2,9,33,2,2,3
2,23,1,2,2,1,2,3,55,2,2,3
0,0,3,3,2,1,2,10,55,2,2,3
1,24,1,2,2,1,2,9,30,2,2,3
1,38,2,3,3,2,2,9,62,2,2,3
2,21,2,3,3,2,2,8,62,2,2,3
1,19,1,2,6,2,2,3,22,2,2,3
1,47,1,2,1,2,2,9,22,2,2,3
3,34,1,1,3,2,2,8,31,2,2,3
3,26,1,1,3,2,2,8,31,2,2,3
2,28,1,2,5,2,2,9,30,2,2,3
2,37,2,2,5,2,2,9,30,2,2,3
1,22,1,2,6,2,1,9,22,2,2,3
1,46,1,3,1,2,2,9,31,2,2,3
1,55,1,3,1,2,2,9,22,2,2,3
2,0,3,3,7,2,2,3,22,2,2,4
1,25,1,2,3,2,2,3,62,2,2,4
1,59,1,2,3,2,2,10,62,2,2,4
1,35,1,2,3,1,2,3,22,2,2,4
1,28,1,2,4,1,2,3,32,2,2,4
2,0,3,3,5,2,2,3,70,2,2,4
2,21,1,2,6,2,2,3,36,2,2,4
0,0,3,3,6,2,2,10,36,2,2,4
2,0,3,3,4,2,2,3,33,2,2,4
2,30,2,1,2,2,2,3,62,2,2,4
2,19,1,2,2,2,2,10,62,2,2,4
1,32,1,2,7,2,2,3,55,2,2,4
0,0,3,3,7,2,2,10,55,2,2,4
1,25,1,2,7,2,2,10,55,2,2,4
1,18,1,1,2,2,2,3,30,2,2,4
1,29,2,2,7,2,2,9,40,2,2,3
1,0,3,3,7,2,2,3,29,2,2,4
2,63,1,2,5,2,2,6,54,2,2,4
1,0,3,3,5,2,2,3,54,2,2,4
2,17,1,1,6,2,2,9,30,2,2,3
1,35,1,2,1,2,2,3,36,2,2,4
1,0,3,3,5,2,2,3,55,2,2,4
0,0,3,3,5,2,2,10,55,2,2,4
1,18,2,2,3,2,2,9,30,2,2,3
1,0,3,3,6,2,2,3,33,2,2,4
1,36,1,2,7,2,2,3,22,2,2,4
0,0,3,3,3,2,2,10,55,2,2,4
1,68,1,2,3,2,2,3,55,2,2,4
2,0,3,3,4,2,2,3,33,2,2,4
4,15,2,1,3,2,2,3,36,2,2,4
1,20,1,1,6,2,2,3,22,2,2,4
2,0,3,3,6,2,2,3,40,2,2,4
2,68,2,3,2,2,2,3,22,2,2,3
2,70,1,3,2,2,2,3,22,2,2,3
4,0,3,3,5,2,2,3,35,2,2,4
5,0,3,3,6,2,2,3,22,2,2,4
2,22,1,2,7,2,1,9,33,2,2,3
1,31,1,2,1,1,2,3,3,2,2,4
1,28,1,2,1,1,2,10,3,2,2,4
1,37,1,3,1,2,2,9,55,2,2,3
0,0,3,3,1,2,2,10,55,2,2,3
1,23,1,2,5,2,2,3,85,2,2,4
0,0,3,3,7,1,2,9,22,2,2,4
2,28,1,2,4,2,2,3,33,2,2,4
1,31,1,1,6,2,2,3,36,2,2,4
2,33,2,2,7,2,2,3,52,2,2,4
1,31,1,1,2,1,2,3,30,2,2,4
1,20,2,2,4,2,2,4,73,2,1,4
0,0,3,3,4,2,2,10,22,2,2,4
1,0,3,3,7,2,2,3,53,2,2,4
0,0,3,3,7,2,2,10,53,2,2,4
1,31,1,2,3,1,2,3,22,2,2,4
2,22,1,2,5,1,2,3,22,2,2,4
2,44,1,2,6,2,2,9,70,2,2,3
1,59,1,1,2,2,2,9,22,2,2,3
1,0,3,3,7,2,2,3,55,2,2,4
0,0,3,3,7,2,2,10,55,2,2,4
5,18,2,2,5,2,2,3,85,2,2,4
1,18,1,2,7,2,2,10,73,2,2,3
1,57,1,2,7,2,2,4,73,2,2,3
2,22,1,2,1,2,2,3,30,2,2,3
1,0,3,1,7,2,2,3,36,2,2,4
3,19,1,1,7,2,2,3,30,2,2,4
1,21,2,1,1,2,2,3,36,2,2,4
2,27,2,2,3,2,2,3,30,2,2,4
1,49,1,2,5,2,2,10,14,2,2,3
1,19,1,2,5,2,2,8,14,2,2,3
4,49,1,2,2,2,2,10,62,2,2,4
1,25,1,2,5,2,2,3,70,2,2,4
1,37,1,1,6,2,2,3,22,2,2,4
1,36,1,1,1,1,2,9,55,2,2,3
0,0,3,3,1,1,2,10,55,2,2,3
0,0,3,3,1,1,2,10,55,2,2,3
2,25,1,2,7,2,2,1,3,2,2,4
1,19,1,2,7,2,2,3,3,2,2,4
1,19,1,2,1,2,2,9,70,2,2,3
1,19,1,2,7,2,2,3,36,2,2,4
1,24,2,2,2,2,1,9,52,2,2,3
1,47,1,2,3,2,2,3,62,2,2,4
6,54,1,2,3,2,2,10,62,2,2,4
2,0,3,3,5,2,2,3,22,2,2,4
9,36,1,2,2,2,2,9,30,2,2,3
9,45,2,1,2,2,2,9,30,2,2,3
9,19,2,2,2,2,2,9,30,2,2,3
9,27,2,2,2,2,2,9,30,2,2,3
9,47,2,1,2,2,2,9,30,2,2,3
9,59,2,1,2,2,2,9,30,2,2,3
9,66,1,1,2,2,2,9,30,2,2,3
1,0,3,3,2,2,2,3,22,2,2,4
1,21,2,2,2,2,2,9,70,2,2,3
1,30,1,2,1,2,2,3,52,2,2,3
1,31,1,2,2,2,2,9,55,2,2,3
0,0,3,3,2,2,2,10,55,2,2,3
2,48,2,2,2,2,2,9,52,2,2,3
2,45,1,3,7,2,1,9,70,2,2,3
1,39,1,2,2,2,2,9,22,2,2,3
2,20,2,2,5,1,2,10,29,2,2,3
1,29,1,2,5,1,2,8,29,2,2,3
2,0,3,1,1,2,2,3,22,2,2,3
1,52,1,2,7,1,2,9,70,2,2,3
1,19,1,2,5,2,2,7,66,2,2,3
1,30,1,2,5,2,2,10,66,2,2,3
5,67,1,1,2,1,2,9,22,2,2,3
5,41,1,1,2,1,2,9,22,2,2,3
4,0,1,1,2,2,2,3,22,2,2,3
4,23,1,1,2,2,2,3,22,2,2,3
4,0,1,1,2,2,2,3,22,2,2,3
4,0,2,1,2,2,2,3,22,2,2,3
5,36,1,1,5,2,2,9,30,2,2,3
1,51,2,2,4,2,1,9,70,2,2,3
1,27,1,2,4,2,2,9,22,2,2,3
1,23,1,2,1,2,1,5,62,2,2,3
3,37,2,2,1,2,1,10,62,2,2,3
1,35,1,2,3,2,2,9,70,2,2,3
2,26,1,2,4,2,2,9,22,2,2,3
1,18,1,3,7,2,2,9,22,2,2,3
3,27,1,2,7,2,2,9,31,2,2,3
4,31,1,1,1,1,2,4,21,2,2,3
1,63,1,2,1,1,2,10,21,2,2,3
1,55,1,2,1,1,2,10,21,2,2,3
4,18,1,1,1,1,2,3,22,2,2,3
1,39,1,2,3,2,2,9,70,2,2,3
1,44,1,2,2,2,1,9,35,2,2,3
1,43,1,2,2,1,2,9,30,2,2,3
7,32,2,3,3,2,2,9,33,2,2,3
7,13,2,1,3,2,2,9,33,2,2,3
7,16,2,1,3,2,2,9,33,2,2,3
7,0,1,1,3,2,2,9,33,2,2,3
7,24,1,2,3,2,2,9,33,2,2,3
7,0,2,1,3,2,2,9,33,2,2,3
7,19,1,1,3,2,2,9,33,2,2,3
3,33,1,2,3,2,2,9,22,2,2,3
3,23,1,2,3,2,2,9,22,2,2,3
3,26,1,2,3,2,2,9,22,2,2,3
1,32,1,2,7,2,2,9,22,2,2,3
1,30,1,2,6,2,2,9,22,2,2,3
1,33,1,2,1,2,2,9,59,2,2,3
1,50,1,2,5,2,2,9,22,2,2,3
1,25,2,2,6,2,2,9,62,2,2,3
1,52,1,2,6,2,2,9,62,2,2,3
2,23,1,2,2,2,2,9,52,2,2,3
1,20,1,2,1,2,2,9,14,2,2,3
1,40,1,2,1,2,2,10,14,2,2,3
3,18,1,1,1,1,2,9,70,2,2,3
3,17,2,1,1,1,2,9,70,2,2,3
1,23,1,2,2,2,2,9,70,2,2,3
2,65,1,2,5,2,2,9,52,2,2,3
1,30,1,2,6,2,2,9,22,2,2,3
1,20,1,1,6,1,2,3,37,2,2,3
1,53,1,2,5,2,2,9,30,2,2,3
1,47,1,2,4,2,1,9,70,2,2,3
2,19,1,2,5,2,2,9,22,2,2,3
1,40,1,1,2,1,2,9,62,2,2,3
1,59,2,2,2,1,2,10,62,2,2,3
2,18,1,2,3,2,1,9,22,2,2,3
1,37,1,3,6,2,2,9,13,2,2,3
1,18,2,2,6,2,2,10,13,2,2,3
1,27,1,1,4,2,2,9,55,2,2,3
0,0,3,3,4,2,2,10,55,2,2,3
1,26,1,2,3,2,2,9,31,2,2,3
1,65,1,2,4,2,2,9,70,2,2,3
1,32,1,2,2,2,2,9,52,2,2,3
1,32,1,1,5,2,2,9,22,2,2,3
2,0,3,3,7,2,2,9,29,2,2,3
1,0,3,3,7,2,2,9,22,2,2,3
1,38,1,1,1,2,2,9,31,2,2,3
1,28,1,1,7,2,2,9,22,2,2,3
1,27,1,2,7,2,2,9,30,2,2,3
1,27,2,2,5,2,2,9,31,2,2,3
2,21,2,2,5,2,2,9,30,2,2,3
2,28,1,2,5,2,2,9,30,2,2,3
1,22,1,2,3,2,2,9,22,2,2,3
1,31,1,2,4,2,2,9,22,2,2,3
2,49,1,2,2,2,2,9,31,2,2,3
2,43,1,2,2,2,2,9,31,2,2,3
1,17,1,2,3,2,2,9,52,2,2,3
1,35,1,2,3,2,2,9,70,2,2,3
1,45,1,2,4,2,2,9,31,2,2,3
1,24,1,2,5,2,2,9,22,2,2,3
1,36,2,2,4,2,2,9,22,2,2,3
1,26,2,2,4,2,2,10,14,2,2,3
1,35,1,2,4,2,2,9,14,2,2,3
1,25,1,2,6,2,2,9,52,2,2,3
1,32,1,2,2,2,2,9,22,2,2,3
1,49,1,1,5,2,2,9,35,2,2,3
1,36,1,2,4,1,2,3,33,2,2,3
12,25,1,1,4,2,1,9,22,2,2,3
12,64,2,1,4,2,1,9,22,2,2,3
12,0,1,1,4,2,1,9,22,2,2,3
12,0,1,1,4,2,1,9,22,2,2,3
12,48,2,1,4,2,1,9,22,2,2,3
12,0,1,1,4,2,1,9,22,2,2,3
12,0,1,1,4,2,1,9,22,2,2,3
12,37,2,1,4,2,1,9,22,2,2,3
12,13,2,1,4,2,1,9,22,2,2,3
12,37,1,1,4,2,1,9,22,2,2,3
12,30,2,1,4,2,1,9,22,2,2,3
12,0,1,1,4,2,1,9,22,2,2,3
1,27,1,1,5,1,1,7,38,2,2,3
2,39,1,2,2,2,2,9,22,2,2,3
8,45,1,1,6,2,2,9,30,2,2,3
1,24,1,2,5,2,2,11,52,2,2,3
1,19,1,1,7,2,2,3,33,2,2,3
1,0,3,3,7,2,2,3,29,2,2,3
5,46,2,1,3,2,2,9,30,2,2,3
5,37,1,1,3,2,2,9,30,2,2,3
5,38,2,1,3,2,2,9,30,2,2,3
5,42,1,1,3,2,2,9,30,2,2,3
9,47,2,1,4,2,2,9,52,2,2,3
9,27,2,1,4,2,2,9,52,2,2,3
9,22,2,1,4,2,2,9,52,2,2,3
